area_name,area_type,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","China",Industrial,Discards,Unreported,longline,Discards,19.7277453970,28920.874751933166
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","China",Industrial,Discards,Unreported,purse seine,Discards,0.7580159582,1111.2513946778959
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","China",Industrial,Landings,Reported,longline,Direct human consumption,1034.7402986886,33707801.56262795
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","China",Industrial,Landings,Reported,purse seine,Direct human consumption,104.5283326288,3405125.2264842787
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Discards,Unreported,longline,Discards,31.5802827919,46296.69457296951
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Discards,Unreported,purse seine,Discards,11.2760645849,16530.71068139499
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Landings,Reported,longline,Direct human consumption,1449.2090711898,173908494.42471823
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Landings,Reported,purse seine,Direct human consumption,1101.7863834023,132216955.38921535
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Cook Islands",Industrial,Discards,Unreported,longline,Discards,0.2049802302,300.50101742520917
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Cook Islands",Industrial,Landings,Reported,longline,Direct human consumption,20.4153098348,5290.281670210819
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Ecuador",Industrial,Discards,Unreported,purse seine,Discards,2.1029635520,3082.944567232
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Ecuador",Industrial,Landings,Reported,purse seine,Direct human consumption,423.8286390290,16179083.883290708
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","El Salvador",Industrial,Landings,Reported,purse seine,Direct human consumption,8.2182838580,115.05597403665483
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Fiji",Industrial,Discards,Unreported,longline,Discards,1.1284546825,1654.3145645809184
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Fiji",Industrial,Landings,Reported,longline,Direct human consumption,102.3976098561,91031.47516322021
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","French Polynesia",Industrial,Discards,Unreported,longline,Discards,1.2100985932,1774.0045376456053
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","French Polynesia",Industrial,Landings,Reported,longline,Direct human consumption,104.6002548836,89388.7360548342
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","French Polynesia",Industrial,Landings,Reported,other,Direct human consumption,0.4765388298,407.23804853573336
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Kiribati",Industrial,Discards,Unreported,purse seine,Discards,0.3341414917,489.851426825417
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Kiribati",Industrial,Landings,Reported,longline,Direct human consumption,0.1000749895,22.616947623844812
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Kiribati",Industrial,Landings,Reported,purse seine,Direct human consumption,39.7408249627,8981.426442613107
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Indonesia",Industrial,Discards,Unreported,longline,Discards,15.5744386431,22832.127050755018
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Indonesia",Industrial,Discards,Unreported,purse seine,Discards,8.3929600022,12304.079363217748
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Indonesia",Industrial,Discards,Unreported,other,Discards,14.4354591166,21162.38306490449
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Indonesia",Industrial,Landings,Reported,pole and line,Direct human consumption,169.7750696370,5833558.393671577
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Indonesia",Industrial,Landings,Reported,longline,Direct human consumption,975.1968048842,33508261.953757398
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Indonesia",Industrial,Landings,Reported,hand lines,Direct human consumption,99.5274415279,3419813.893565786
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Indonesia",Industrial,Landings,Reported,purse seine,Direct human consumption,955.1666267314,32820014.76799725
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Indonesia",Industrial,Landings,Reported,other,Direct human consumption,1305.2889460217,44850397.07839448
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,longline,Discards,48.9751750010,71797.60655139551
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Discards,Unreported,purse seine,Discards,10.5240339122,15428.233715348615
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,pole and line,Direct human consumption,19.4467899384,1752382.3286694593
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,2729.3895833498,245949798.86467937
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,purse seine,Direct human consumption,1489.7012768512,134239440.0730178
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,gillnet,Direct human consumption,1.5986056028,144052.98857674314
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,other,Direct human consumption,3.7785222842,340488.8776162037
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Discards,Unreported,longline,Discards,46.2262939698,67767.74695974617
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Discards,Unreported,purse seine,Discards,14.5174164366,21282.53249607864
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Landings,Reported,longline,Direct human consumption,2800.4873466793,89021012.8062232
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Landings,Reported,purse seine,Direct human consumption,1000.6321376235,31807780.329137243
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Nauru",Industrial,Landings,Reported,longline,Direct human consumption,1.0007504812,20.015009629668974
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","New Caledonia (France)",Industrial,Discards,Unreported,longline,Discards,0.4517724611,662.2984280299612
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","New Caledonia (France)",Industrial,Landings,Reported,longline,Direct human consumption,31.1214470880,4419.2454856272725
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Vanuatu",Industrial,Discards,Unreported,longline,Discards,1.4229653629,2086.067221939124
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Vanuatu",Industrial,Discards,Unreported,purse seine,Discards,3.3284660721,4879.531261759481
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Vanuatu",Industrial,Landings,Reported,longline,Direct human consumption,84.1631155404,721686.5037505514
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Vanuatu",Industrial,Landings,Reported,purse seine,Direct human consumption,144.1267251945,1235865.7558565887
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","New Zealand",Industrial,Discards,Unreported,purse seine,Discards,3.6970409072,5419.861969972879
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","New Zealand",Industrial,Landings,Reported,longline,Direct human consumption,20.4153098348,30046.882308528868
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","New Zealand",Industrial,Landings,Reported,purse seine,Direct human consumption,216.5433395626,318704.55511933926
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","New Zealand",Industrial,Landings,Reported,other,Direct human consumption,0.1242120389,182.81302341400942
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Micronesia",Industrial,Discards,Unreported,longline,Discards,1.1510439905,1687.4304900555262
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Micronesia",Industrial,Discards,Unreported,purse seine,Discards,2.0638745501,3025.6400904813686
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Micronesia",Industrial,Landings,Reported,longline,Direct human consumption,65.6492316233,125783.92778930994
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Micronesia",Industrial,Landings,Reported,purse seine,Direct human consumption,222.5486197877,426403.15551038383
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Marshall Isl.",Industrial,Discards,Unreported,purse seine,Discards,7.2413214765,10615.777284603735
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Marshall Isl.",Industrial,Landings,Reported,purse seine,Direct human consumption,626.6686532105,2223420.381641462
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Palau",Industrial,Landings,Reported,longline,Direct human consumption,0.1000749895,0.10007499197640071
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Papua New Guinea",Industrial,Discards,Unreported,longline,Discards,0.5735320289,840.7979543264302
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Papua New Guinea",Industrial,Discards,Unreported,purse seine,Discards,10.7773287588,15799.56396044073
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Papua New Guinea",Industrial,Landings,Reported,longline,Direct human consumption,39.0292688007,237141.83723096712
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Papua New Guinea",Industrial,Landings,Reported,purse seine,Direct human consumption,1004.2948032463,6102095.224463936
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Philippines",Industrial,Discards,Unreported,longline,Discards,0.1366707841,200.35936943725753
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Philippines",Industrial,Discards,Unreported,purse seine,Discards,13.1391498976,19261.993749870882
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Philippines",Industrial,Discards,Unreported,other,Discards,0.4273997409,626.5680202151232
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Philippines",Industrial,Discards,Unreported,other nets,Discards,0.7996994868,1172.3594475896507
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Philippines",Industrial,Discards,Unreported,artisanal fishing gear,Discards,0.4290464730,628.9821294627886
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Philippines",Industrial,Landings,Reported,longline,Direct human consumption,10.2193551024,205754.28711362358
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Philippines",Industrial,Landings,Reported,hand lines,Direct human consumption,107.3730504089,2161825.792400177
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Philippines",Industrial,Landings,Reported,purse seine,Direct human consumption,1506.0532663505,30322550.9895241
"Pacific, Western Central",high_seas,2003,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Philippines",Industrial,Landings,Reported,other,Direct human consumption,43.2222024922,870226.4841694834
